Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
12838,172.16.0.5-192.168.50.1-62577-9225-17,172.16.0.5,62577,192.168.50.1,9225,17,2018-12-01 13:41:52.178049,2998466,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.3519773110651,1.3340154599051648,999488.6666666667,1731164.2862306088,2998465.0,0.0,2998466.0,999488.6666666667,1731164.2862306088,2998465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3340154599051648,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
28107,172.16.0.5-192.168.50.1-62503-29731-17,172.16.0.5,62503,192.168.50.1,29731,17,2018-12-01 13:41:52.178051,3000044,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9899094813276,1.3333137780645885,1000014.6666666667,1732074.478929914,3000042.0,1.0,3000044.0,1000014.6666666667,1732074.478929914,3000042.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3333137780645885,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
86125,172.16.0.5-192.168.50.1-64415-57585-17,172.16.0.5,64415,192.168.50.1,57585,17,2018-12-01 13:41:52.178053,3000199,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9543656937424,1.3332448947553146,1000066.3333333333,1732163.102196307,3000196.0,1.0,3000199.0,1000066.3333333333,1732163.102196307,3000196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3332448947553146,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
15112,172.16.0.5-192.168.50.1-16295-21523-17,172.16.0.5,16295,192.168.50.1,21523,17,2018-12-01 13:41:52.178054,3001456,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.6662526453828,1.3326865361344626,1000485.3333333333,1732888.8314846782,3001453.0,1.0,3001456.0,1000485.3333333333,1732888.8314846782,3001453.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3326865361344626,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
25486,172.16.0.5-192.168.50.1-62978-30419-17,172.16.0.5,62978,192.168.50.1,30419,17,2018-12-01 13:41:52.178154,2988152,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,690.727914778097,1.3386199898800328,996050.6666666667,1725208.6295287109,2988150.0,1.0,2988152.0,996050.6666666667,1725208.6295287109,2988150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3386199898800328,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
24960,172.16.0.5-192.168.50.1-38463-29268-17,172.16.0.5,38463,192.168.50.1,29268,17,2018-12-01 13:41:52.178156,2998408,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.3652925152281,1.3340412645643955,999469.3333333333,1731129.93388952,2998406.0,1.0,2998408.0,999469.3333333333,1731129.93388952,2998406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3340412645643955,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
43975,172.16.0.5-192.168.50.1-62503-19805-17,172.16.0.5,62503,192.168.50.1,19805,17,2018-12-01 13:41:52.178234,3000020,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9954133639109,1.3333244445037034,1000006.6666666667,1732060.622523453,3000018.0,1.0,3000020.0,1000006.6666666667,1732060.622523453,3000018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3333244445037034,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
41502,172.16.0.5-192.168.50.1-62506-53612-17,172.16.0.5,62506,192.168.50.1,53612,17,2018-12-01 13:41:52.178236,3000014,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9967893483164,1.333327111140148,1000004.6666666667,1732058.024447314,3000013.0,0.0,3000014.0,1000004.6666666667,1732058.024447314,3000013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.333327111140148,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
69314,172.16.0.5-192.168.50.1-62792-22286-17,172.16.0.5,62792,192.168.50.1,22286,17,2018-12-01 13:41:52.178238,3000344,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.921118378426,1.3331804619736936,1000114.6666666667,1732247.684010671,3000342.0,1.0,3000344.0,1000114.6666666667,1732247.684010671,3000342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3331804619736936,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
74357,172.16.0.5-192.168.50.1-42495-47900-17,172.16.0.5,42495,192.168.50.1,47900,17,2018-12-01 13:41:52.178373,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1032.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
43453,172.16.0.5-192.168.50.1-44294-43363-17,172.16.0.5,44294,192.168.50.1,43363,17,2018-12-01 13:41:52.178375,3004045,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.0735957683723,1.3315379762952952,1001348.3333333333,1734346.352378709,3003999.0,1.0,3004045.0,1001348.3333333333,1734346.352378709,3003999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.3315379762952952,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
52761,172.16.0.5-192.168.50.1-62573-35423-17,172.16.0.5,62573,192.168.50.1,35423,17,2018-12-01 13:41:52.178421,2999905,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.0217873565996,1.3333755568926349,999968.3333333333,1731994.2272424968,2999903.0,1.0,2999905.0,999968.3333333333,1731994.2272424968,2999903.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3333755568926349,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
24791,172.16.0.5-192.168.50.1-62476-23029-17,172.16.0.5,62476,192.168.50.1,23029,17,2018-12-01 13:41:52.178423,2995711,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.985018915376,1.335242284719721,998570.3333333333,1729572.8202135155,2995709.0,1.0,2995711.0,998570.3333333333,1729572.8202135155,2995709.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.335242284719721,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
54987,172.16.0.5-192.168.50.1-62619-42926-17,172.16.0.5,62619,192.168.50.1,42926,17,2018-12-01 13:41:52.178424,1,2,0,1032.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1032000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1032.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
38845,172.16.0.5-192.168.50.1-825-50771-17,172.16.0.5,825,192.168.50.1,50771,17,2018-12-01 13:41:52.178426,2003190,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,1030.3565812529016,1.996815079947484,667730.0,1156540.553687159,2003188.0,1.0,2003190.0,667730.0,1156540.553687159,2003188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.996815079947484,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
74428,172.16.0.5-192.168.50.1-62519-1402-17,172.16.0.5,62519,192.168.50.1,1402,17,2018-12-01 13:41:52.178523,2999910,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,688.0206406192186,1.3333733345333694,999970.0,1731997.9800193186,2999909.0,0.0,2999910.0,999970.0,1731997.9800193186,2999909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3333733345333694,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
49605,172.16.0.5-192.168.50.1-62539-42765-17,172.16.0.5,62539,192.168.50.1,42765,17,2018-12-01 13:41:52.178524,3000399,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.9085081684136,1.333156023582197,1000133.0,1732238.7352409018,3000350.0,1.0,3000399.0,1000133.0,1732238.7352409018,3000350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.333156023582197,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
74842,172.16.0.5-192.168.50.1-62632-3977-17,172.16.0.5,62632,192.168.50.1,3977,17,2018-12-01 13:41:52.178573,3000534,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,687.8775577947125,1.333096042237815,1000178.0,1732357.380561817,3000532.0,1.0,3000534.0,1000178.0,1732357.380561817,3000532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.3330960422378149,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
17683,172.16.0.5-192.168.50.1-62596-40239-17,172.16.0.5,62596,192.168.50.1,40239,17,2018-12-01 13:41:52.178575,3104286,4,0,2064.0,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,664.8871914507877,1.288541068703077,1034762.0,1792219.6547016774,3104239.0,0.0,3104286.0,1034762.0,1792219.6547016774,3104239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.2885410687030772,0.0,516.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,516.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2064.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,TFTP
